Country,Year,World bank region,Birth Rate,Death Rate,Fertility Rate,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions per 100 People,Telephone Lines per 100 People,Agricultural Land Percent,Arable Land Percent,Urban Population Percent,Color
Finland,1999,Europe & Central Asia,11.1,9.6,1.7,80.84,73.52,77.09073171,55.22721773,55.14012671,7.196559309,7.115138383,81.707,#FFFF00
Finland,2000,Europe & Central Asia,11.1,9.6,1.73,81.02,73.74,77.29121951,63.37991163,55.18734583,7.227420467,7.147641091,81.946,#FFFF00
Finland,2001,Europe & Central Asia,11,9.5,1.73,81,74.1,77.46585366,72.03009689,55.0336889,7.281919958,7.183755212,82.183,#FFFF00
Finland,2002,Europe & Central Asia,10.8,9.4,1.73,81.5,74.6,77.96585366,80.48036651,54.08622813,7.295052365,7.200827342,82.368,#FFFF00
Finland,2003,Europe & Central Asia,10.7,9.5,1.72,81.5,74.9,78.1195122,86.85667387,52.41290866,7.341015792,7.222824124,82.503,#FFFF00
Finland,2004,Europe & Central Asia,10.9,9.4,1.76,81.8,75.1,78.36829268,91.05950591,49.25162275,7.37384681,7.255655143,82.638,#FFFF00
Finland,2005,Europe & Central Asia,11,9.1,1.8,82.3,75.3,78.71463415,95.40312987,45.2916222,7.396828524,7.28520306,82.772,#FFFF00
Finland,2006,Europe & Central Asia,11,9.1,1.8,82.3,75.5,78.81707317,100.450445,40.40890765,7.465773663,7.33773269,82.905,#FFFF00
Finland,2007,Europe & Central Asia,11.2,9.1,1.84,82.8,75.8,79.21463415,107.6347185,36.25790342,7.566341127,7.428233205,83.037,#FFFF00
Finland,2008,Europe & Central Asia,11.1,9.3,1.83,82.9,75.8,79.26341463,114.8847345,32.87819705,7.547107764,7.41556776,83.168,#FFFF00
Finland,2009,Europe & Central Asia,11.2,9.2,1.85,83,76.3,79.56829268,128.424569,31.02496908,7.555116815,7.426785127,83.299,#FFFF00
Finland,2010,Europe & Central Asia,11.3,9.3,1.86,83.1,76.5,79.7195122,144.0887946,26.75934757,7.555116815,7.426785127,83.429,#FFFF00
Finland,2011,Europe & Central Asia,11.4,9.5,1.87,83.2,76.7,79.87073171,156.3055115,23.28747192,7.538664034,7.413622902,83.558,#FFFF00
Finland,2012,Europe & Central Asia,11.1,9.4,1.83,83.8,77.3,80.47073171,165.8909009,20.04051152,7.522458784,7.400704202,83.688,#FFFF00
Finland,2013,Europe & Central Asia,11,9.6,1.8,83.7,77.7,80.62682927,172.3224293,16.44643786,7.519497186,7.401033269,83.819,#FFFF00
Sweden,1960,Europe & Central Asia,11.1,10.1,1.725,79.235,74.265,76.68939024,56.9834797,35.45929299,29.90763259,10.81688345,67.124,#FFFF00
Sweden,1961,Europe & Central Asia,13.7,10,2.17,74.87,71.23,73.00560976,0,27.93330447,20.11660813,9.732904368,72.49,#FFFF00
Sweden,1962,Europe & Central Asia,13.9,9.8,2.21,75.39,71.65,73.47439024,0,29.90881088,10.32558366,8.648925281,73.295,#FFFF00
Sweden,1963,Europe & Central Asia,14.2,10.2,2.25,75.43,71.37,73.3504878,0,31.8843173,10.16717844,8.490520057,74.271,#FFFF00
Sweden,1964,Europe & Central Asia,14.8,10.1,2.33,75.64,71.57,73.55536585,0,33.85982371,9.701710776,8.025052396,75.223,#FFFF00
Sweden,1965,Europe & Central Asia,16,10,2.47,75.91,71.66,73.73317073,0,35.83533012,9.609104645,7.932446264,76.153,#FFFF00
Sweden,1966,Europe & Central Asia,15.9,10.1,2.39,76.1,71.73,73.86170732,0,37.81083653,9.38002632,7.703367939,77.056,#FFFF00
Sweden,1967,Europe & Central Asia,15.8,10,2.37,76.45,71.82,74.07853659,0,39.20127965,9.25330214,7.576643759,77.914,#FFFF00
Sweden,1968,Europe & Central Asia,15.4,10.1,2.28,76.54,71.82,74.12243902,0,40.59172277,9.224058098,7.544962714,78.727,#FFFF00
Sweden,1969,Europe & Central Asia,14.3,10.4,2.07,76.37,71.69,73.97292683,0,41.98216589,9.068089877,7.376809475,79.519,#FFFF00
Sweden,1970,Europe & Central Asia,13.5,10.5,1.93,76.61,71.68,74.08487805,0,43.37260901,9.12657796,7.435297558,80.287,#FFFF00
Sweden,1971,Europe & Central Asia,13.7,10,1.92,77.2,72.22,74.64926829,0,44.76305213,9.146073987,7.430423551,81.034,#FFFF00
Sweden,1972,Europe & Central Asia,14.1,10.2,1.96,77.4,71.98,74.62390244,0,46.0854514,9.158259005,7.425549544,81.563,#FFFF00
Sweden,1973,Europe & Central Asia,13.8,10.3,1.91,77.53,72.04,74.71804878,0,47.40785067,9.099770922,7.376809475,81.886,#FFFF00
Sweden,1974,Europe & Central Asia,13.5,10.5,1.87,77.71,72.16,74.86731707,0,48.73024994,9.060778866,7.34512843,82.203,#FFFF00
Sweden,1975,Europe & Central Asia,13.4,10.5,1.87,77.9,72.2,74.9804878,0,50.0526492,9.102207925,7.347565434,82.517,#FFFF00
Sweden,1976,Europe & Central Asia,12.6,10.7,1.77,77.94,72.17,74.98463415,0,51.37504847,9.080274894,7.315884389,82.73,#FFFF00
Sweden,1977,Europe & Central Asia,11.9,11,1.68,77.94,72.14,74.96926829,0,53.00153432,9.102207925,7.308573378,82.802,#FFFF00
Sweden,1978,Europe & Central Asia,11.6,10.6,1.64,78.54,72.37,75.3797561,0,54.51144346,9.07052688,7.286640347,82.873,#FFFF00
Sweden,1979,Europe & Central Asia,11.2,10.8,1.6,78.66,72.43,75.46902439,0,55.54548873,9.085148901,7.301262368,82.944,#FFFF00
Sweden,1980,Europe & Central Asia,11.6,10.9,1.66,78.71,72.49,75.52414634,0,56.39656114,9.043719842,7.264707316,83.016,#FFFF00
Sweden,1981,Europe & Central Asia,11.6,11,1.68,78.85,72.78,75.74097561,0,57.9960209,9.026660818,7.250085295,83.087,#FFFF00
Sweden,1982,Europe & Central Asia,11.3,11,1.63,79.13,73.07,76.02609756,0.244741166,58.83607919,8.955987718,7.203782229,83.1,#FFFF00
Sweden,1983,Europe & Central Asia,11.1,10.8,1.62,79.38,73.42,76.32731707,0.327219454,59.66144392,8.919432666,7.179412195,83.1,#FFFF00
Sweden,1984,Europe & Central Asia,11,10.9,1.61,79.63,73.62,76.55170732,0.435901341,60.25309757,8.860944583,7.157479164,83.1,#FFFF00
Sweden,1985,Europe & Central Asia,11.3,10.9,1.66,79.93,73.85,76.81585366,0.694920412,61.52687864,8.800019496,7.137983136,83.1,#FFFF00
Sweden,1986,Europe & Central Asia,11.8,11.3,1.74,79.7,73.78,76.66780488,0.874166279,62.77827527,8.514890091,7.111176098,83.1,#FFFF00
Sweden,1987,Europe & Central Asia,12.2,11.1,1.8,80.03,73.98,76.93121951,1.344018158,64.13329986,8.471024029,7.077058049,83.1,#FFFF00
Sweden,1988,Europe & Central Asia,12.5,11.1,1.84,80.15,74.18,77.09219512,2.056180558,65.13813611,8.419846956,7.033191987,83.1,#FFFF00
Sweden,1989,Europe & Central Asia,13.3,11.5,1.96,79.95,74.15,76.97926829,2.873322654,66.22831351,8.375980894,6.989325925,83.1,#FFFF00
Sweden,1990,Europe & Central Asia,13.7,10.8,2.01,80.8,74.8,77.72682927,4.102872293,67.19775938,8.329677828,6.943022859,83.1,#FFFF00
Sweden,1991,Europe & Central Asia,14.5,11.1,2.13,80.4,74.81,77.53682927,5.3884126,68.33306325,8.317492811,6.923526831,83.1,#FFFF00
Sweden,1992,Europe & Central Asia,14.3,11,2.11,80.53,74.94,77.66682927,6.594298056,69.13451869,8.183457621,6.791928645,83.204,#FFFF00
Sweden,1993,Europe & Central Asia,14,11.1,2.09,80.78,75.35,77.99878049,7.559531019,68.32387105,8.149339572,6.738314568,83.361,#FFFF00
Bulgaria,1980,Europe & Central Asia,15.3,10.7,2.16,74.11,68.64,71.30829268,0,9.106199897,56.09689958,35.22552653,61.216,#FFFF00
Bulgaria,1981,Europe & Central Asia,14.5,11.1,2.05,73.99,68.46,71.15756098,0,10.24225528,55.87092109,34.59278677,62.1,#FFFF00
Bulgaria,1982,Europe & Central Asia,14.1,11.1,2,74.43,68.85,71.57195122,0,12.86996366,55.85284281,34.56566935,62.603,#FFFF00
Bulgaria,1983,Europe & Central Asia,13.9,11.2,2.01,74.08,68.43,71.18609756,0,12.67619581,55.87996023,34.51143451,63.104,#FFFF00
Bulgaria,1984,Europe & Central Asia,13.6,11.4,2.01,74.48,68.44,71.38634146,0,15.13255331,55.83476453,34.45719967,63.603,#FFFF00
Bulgaria,1985,Europe & Central Asia,13.7,11.3,2.01,74.66,68.49,71.4997561,0,15.6345657,55.78956883,34.41200398,64.099,#FFFF00
Bulgaria,1986,Europe & Central Asia,13.3,11.4,1.97,74.46,68.15,71.22804878,0,16.74034838,55.76245141,34.4391214,64.59,#FFFF00
Bulgaria,1987,Europe & Central Asia,13.2,11.4,2.02,75.06,68.56,71.73073171,0,17.86364036,55.735334,34.52047365,64.999,#FFFF00
Bulgaria,1988,Europe & Central Asia,13,12,1.96,74.81,68.4,71.52682927,0,19.51089485,55.735334,34.57470849,65.346,#FFFF00
Bulgaria,1989,Europe & Central Asia,13.1,12,1.97,74.99,68.38,71.60439024,0,21.1466745,55.69917744,34.71029558,65.692,#FFFF00
Bulgaria,1990,Europe & Central Asia,12.6,11.9,1.9,75.19,68.42,71.72243902,0,22.45913316,55.75341228,34.7826087,66.035,#FFFF00
Bulgaria,1991,Europe & Central Asia,12.1,12.4,1.82,75.15,68.3,71.64146341,0,24.6615534,55.67206002,34.85492181,66.377,#FFFF00
Bulgaria,1992,Europe & Central Asia,11.1,12.7,1.66,74.88,68.4,71.56097561,0,25.21875192,55.6901383,34.92723493,66.717,#FFFF00
Bulgaria,1993,Europe & Central Asia,10.4,12.6,1.55,75.09,68.07,71.49439024,0,27.03714506,55.62686432,36.58139745,67.056,#FFFF00
Bulgaria,1994,Europe & Central Asia,10,12.9,1.46,75.26,67.62,71.34682927,0.011692572,28.18409207,55.32857272,36.72602368,67.33,#FFFF00
Bulgaria,1995,Europe & Central Asia,9.4,13.2,1.37,75.25,67.36,71.20878049,0.076908205,29.43712423,55.67206002,36.16559704,67.557,#FFFF00
Bulgaria,1996,Europe & Central Asia,8.6,13.6,1.23,74.9,67.39,71.05341463,0.250295641,30.66378835,55.71725572,36.13847962,67.782,#FFFF00
Bulgaria,1997,Europe & Central Asia,8.7,14,1.23,74.58,67.39,70.89731707,0.321320979,31.99503976,55.71725572,37.99150321,68.007,#FFFF00
Bulgaria,1998,Europe & Central Asia,7.7,14.6,1.09,73.87,67,70.35121951,0.853688207,32.69716082,56.06978216,38.85022146,68.231,#FFFF00
Bulgaria,1999,Europe & Central Asia,7.9,14.3,1.11,74.8,67.5,71.06097561,1.561842059,33.91767543,51.02594233,31.96239718,68.454,#FFFF00
Bulgaria,2000,Europe & Central Asia,8.8,13.6,1.23,75.1,67.9,71.41219512,4.339230099,35.12786533,51.33327307,32.34204104,68.677,#FFFF00
Bulgaria,2001,Europe & Central Asia,9,14.1,1.26,75.3,68.2,71.66341463,9.224411944,36.02002872,50.45647654,31.87200579,68.899,#FFFF00
Bulgaria,2002,Europe & Central Asia,8.5,14,1.21,75.2,68.5,71.76829268,19.53377787,36.38323659,49.69718883,31.33869656,69.166,#FFFF00
Bulgaria,2003,Europe & Central Asia,8.5,14.3,1.21,75.4,68.5,71.86585366,33.00364603,36.4882203,48.94301471,30.83639706,69.524,#FFFF00
Bulgaria,2004,Europe & Central Asia,8.6,14.3,1.23,75.6,68.7,72.06585366,44.84272118,36.08958376,48.96570746,30.55070332,69.879,#FFFF00
Bulgaria,2005,Europe & Central Asia,9,14.2,1.29,76.2,69.1,72.56341463,61.07153717,35.20916254,49.00698786,30.46156675,70.233,#FFFF00
Bulgaria,2006,Europe & Central Asia,9.2,14.6,1.32,76.3,69,72.56097561,81.27954474,32.40838789,48.46281296,29.20655376,70.584,#FFFF00
Bulgaria,2007,Europe & Central Asia,9.6,14.7,1.38,76.3,69.1,72.61219512,108.2720221,31.47672289,47.50069042,28.52803093,70.932,#FFFF00
Bulgaria,2008,Europe & Central Asia,10,15,1.49,76.3,69.2,72.66341463,130.8646368,30.41533934,47.1043182,28.41358991,71.278,#FFFF00
Bulgaria,2009,Europe & Central Asia,10.4,14.8,1.56,76.6,69.5,72.96341463,138.9755558,29.18060885,46.96620937,28.37676089,71.622,#FFFF00
Bulgaria,2010,Europe & Central Asia,10.9,14.5,1.66,77.1,69.9,73.41219512,140.4048536,29.61772298,46.33382461,28.91488578,71.963,#FFFF00
Bulgaria,2011,Europe & Central Asia,10.2,14.9,1.57,77.2,70,73.51219512,138.0389827,29.28957563,46.53647752,29.3201916,72.302,#FFFF00
Bulgaria,2012,Europe & Central Asia,9.6,14.7,1.51,77.8,70.7,74.16341463,142.8461575,30.9940841,46.86809138,29.93736183,72.638,#FFFF00
Bulgaria,2013,Europe & Central Asia,9.5,15,1.5,77.9,70.9,74.31463415,148.1311121,29.30687728,47.19049374,30.55453206,72.971,#FFFF00
Romania,1980,Europe & Central Asia,18.6,9.8,2.49,71.75,66.68,69.15317073,0,6.652252853,64.97785882,42.6196058,45.358,#FFFF00
Romania,1981,Europe & Central Asia,17.9,10.4,2.43,71.78,66.53,69.09097561,0,7.223287808,64.96483459,42.69340974,46.07,#FFFF00
Romania,1982,Europe & Central Asia,17,10,2.36,72.17,66.7,69.36829268,0,7.547231462,64.89537206,42.75853087,46.781,#FFFF00
Romania,1983,Europe & Central Asia,15.3,10,2.17,72.4,66.8,69.53170732,0,7.734630229,64.96049318,42.84970044,47.495,#FFFF00
Romania,1984,Europe & Central Asia,14.2,10.4,2.06,72.61,66.98,69.72634146,0,7.925219042,65.03863853,42.99730833,48.21,#FFFF00
Romania,1985,Europe & Central Asia,15.5,10.3,2.26,72.65,66.81,69.65878049,0,8.333381945,65.08639403,43.13189199,48.926,#FFFF00
Romania,1986,Europe & Central Asia,15.8,10.8,2.31,72.78,66.78,69.70682927,0,8.572944512,65.20795346,43.3489624,49.641,#FFFF00
Romania,1987,Europe & Central Asia,16.5,10.6,2.39,72.59,66.55,69.49634146,0,9.052571023,65.28609881,43.43579057,50.357,#FFFF00
Romania,1988,Europe & Central Asia,16.7,11.1,2.38,72.3,66.3,69.22682927,0,9.385134671,65.52487627,43.7613962,51.073,#FFFF00
Romania,1989,Europe & Central Asia,16.5,11,2.3,72.41,66.51,69.38804878,0,9.703819543,65.5943388,43.87861422,51.79,#FFFF00
Romania,1990,Europe & Central Asia,16,10.7,2.22,72.65,66.56,69.53073171,0,10.01862581,64.3470678,41.2382821,52.504,#FFFF00
Romania,1991,Europe & Central Asia,13.6,10.6,1.83,73.05,66.59,69.74121951,0,10.12245326,64.39502943,41.20340092,53.217,#FFFF00
Romania,1992,Europe & Central Asia,12,10.9,1.59,73.17,66.56,69.78439024,0,10.469643,64.49054301,41.065981,53.93,#FFFF00
Romania,1993,Europe & Central Asia,11.4,11.6,1.51,73.17,66.56,69.78439024,0,11.05038952,64.45567855,40.77834917,54.227,#FFFF00
Romania,1994,Europe & Central Asia,11,11.6,1.43,73.2,66.1,69.56341463,0.00344867,11.22369581,64.46875272,40.70862024,54.074,#FFFF00
Romania,1995,Europe & Central Asia,10.9,11.7,1.4,73.3,65.9,69.5097561,0.01202193,12.15465219,64.4764934,40.69103743,53.922,#FFFF00
Romania,1996,Europe & Central Asia,10.4,12,1.33,73.4,65.7,69.45609756,0.039488733,12.92466501,64.47775502,40.68586867,53.769,#FFFF00
Romania,1997,Europe & Central Asia,10.2,12.7,1.3,73.1,65.3,69.10487805,0.074424492,13.90220175,64.40397351,40.68055071,53.616,#FFFF00
Romania,1998,Europe & Central Asia,10.5,12.4,1.32,73,65.2,69.00487805,0.884783766,14.95768775,64.47087527,40.71798893,53.463,#FFFF00
Romania,1999,Europe & Central Asia,10.5,12,1.32,73.7,66.1,69.80731707,2.84561335,15.92746881,64.23189163,40.61588048,53.311,#FFFF00
Romania,2000,Europe & Central Asia,10.4,11.8,1.3,74.2,67,70.51219512,6.028479507,16.63335548,64.3771777,40.6445993,53.158,#FFFF00
Romania,2001,Europe & Central Asia,10.4,11.4,1.31,74.8,67.7,71.16341463,11.16205327,17.41622452,64.67720169,40.83844848,53.004,#FFFF00
Romania,2002,Europe & Central Asia,10,11.7,1.27,74.9,67.6,71.16097561,17.2348729,18.44904987,64.4203561,40.79491533,52.852,#FFFF00
Romania,2003,Europe & Central Asia,9.7,12.4,1.27,74.8,67.4,71.0097561,22.96939841,18.94524765,64.4625223,40.78827163,52.78,#FFFF00
Romania,2004,Europe & Central Asia,9.8,12.4,1.31,75.1,67.7,71.3097561,31.70897835,19.51015044,64.36181779,40.77843009,52.912,#FFFF00
Romania,2005,Europe & Central Asia,10.1,12.1,1.35,75.3333,68.0333,71.59427561,46.10214303,19.80308566,61.43478261,38.76086957,53.043,#FFFF00
Romania,2006,Europe & Central Asia,10.4,12.3,1.39,75.5667,68.3667,71.87889512,60.38971904,19.82068319,61.65753544,39.06861466,53.174,#FFFF00
Romania,2007,Europe & Central Asia,10.4,12.2,1.4,75.8,68.7,72.16341463,72.47089777,19.02525351,61.04443865,38.86859727,53.305,#FFFF00
Romania,2008,Europe & Central Asia,10.3,12.1,1.42,76.1,69.2,72.56585366,92.66014887,20.05819693,59.28922528,37.73543869,53.436,#FFFF00
Romania,2009,Europe & Central Asia,10.8,12.3,1.53,76.1,69.2,72.56585366,111.4046999,21.62535041,59.30404524,37.9338843,53.567,#FFFF00
Romania,2010,Europe & Central Asia,10.9,12.6,1.57,77.1,69.7,73.3097561,114.5422524,21.58505394,59.20629401,38.20307746,53.698,#FFFF00
Romania,2011,Europe & Central Asia,10.5,12.8,1.54,77.3,69.8,73.45853659,111.4288898,20.58415452,61.53444903,39.75657466,53.829,#FFFF00
Romania,2012,Europe & Central Asia,9.7,12.5,1.46,78.2,71.1,74.56341463,107.3871984,21.45909857,60.74904414,39.08150852,53.96,#FFFF00
Romania,2013,Europe & Central Asia,10,12.7,1.53,78.2,71.1,74.56341463,104.9886091,21.37465116,59.70350404,38.24884793,54.091,#FFFF00
Austria,1980,Europe & Central Asia,11.5,12.3,1.6,75.97,68.78,72.28731707,0,26.86415144,44.41479685,18.47180109,65.381,#FFFF00
Austria,1981,Europe & Central Asia,12.1,12.3,1.65,76.05,68.97,72.42365854,0,29.00007068,44.57246816,18.62947241,65.391,#FFFF00
Austria,1982,Europe & Central Asia,12.4,12.3,1.67,76.41,69.28,72.75804878,0,30.76838716,44.74226804,18.78714372,65.405,#FFFF00
Austria,1983,Europe & Central Asia,12.5,12,1.66,76.59,69.38,72.89707317,0,32.29443562,44.57246816,18.61734384,65.446,#FFFF00
Austria,1984,Europe & Central Asia,11.9,12.3,1.56,76.6,69.51,72.96853659,0,33.71210989,42.4742268,17.45300182,65.486,#FFFF00
Austria,1985,Europe & Central Asia,11.7,11.6,1.52,77.2,70.03,73.52756098,0,34.9013117,42.54699818,17.5257732,65.526,#FFFF00
Austria,1986,Europe & Central Asia,11.6,11.7,1.47,77.31,70.35,73.74512195,0.128856131,36.02730029,42.58338387,17.56215888,65.566,#FFFF00
Austria,1987,Europe & Central Asia,11.4,11.4,1.45,77.67,70.94,74.22292683,0.25189156,37.16187672,42.43784112,17.45300182,65.606,#FFFF00
Austria,1988,Europe & Central Asia,11.3,11.2,1.43,78.06,71.44,74.66926829,0.345358749,38.28191694,42.43784112,17.45300182,65.646,#FFFF00
Austria,1989,Europe & Central Asia,11.6,11,1.45,78.54,71.91,75.14414634,0.48515954,39.45693,42.83808369,17.68344451,65.686,#FFFF00
Austria,1990,Europe & Central Asia,11.5,10.9,1.45,78.69,71.97,75.24804878,0.664667026,40.66043955,43.03214069,17.69557307,65.725,#FFFF00
Austria,1991,Europe & Central Asia,11.6,10.7,1.46,78.89,72.33,75.53,0.96086037,42.0229541,42.44996968,17.2953305,65.765,#FFFF00
Austria,1992,Europe & Central Asia,12.1,10.7,1.51,79.02,72.28,75.56780488,1.493599184,43.2822917,42.68041237,17.5257732,65.8,#FFFF00
Austria,1993,Europe & Central Asia,12.1,10.5,1.51,79.2,72.67,75.85536585,2.211730703,44.4581944,42.35294118,17.41661613,65.8,#FFFF00
Austria,1994,Europe & Central Asia,11.9,10.3,1.5,79.41,72.96,76.10634146,2.805498884,45.47428656,41.86779867,17.21043056,65.8,#FFFF00
Austria,1995,Europe & Central Asia,11.5,10,1.47,79.73,73.34,76.45707317,3.504549191,46.50661829,41.84354154,17.25894482,65.8,#FFFF00
Austria,1996,Europe & Central Asia,11,10.1,1.42,80.05,73.54,76.71560976,4.80296973,47.54819187,41.62522741,17.14978775,65.8,#FFFF00
Austria,1997,Europe & Central Asia,11,10,1.45,80.19,73.93,76.98365854,7.475118128,48.71309701,41.55245603,17.1012735,65.8,#FFFF00
Austria,1998,Europe & Central Asia,10.1,9.7,1.39,80.64,74.29,77.38756098,14.47070198,49.53005469,41.51607035,17.05275925,65.8,#FFFF00
Austria,1999,Europe & Central Asia,10,9.6,1.37,80.8,74.5,77.57317073,28.62886002,50.04338217,41.46755609,17.02850212,65.8,#FFFF00
Austria,2000,Europe & Central Asia,9.655,9.66,1.34,80.9,74.8,77.77560976,53.07787628,49.18927606,41.11582777,17.004245,65.8,#FFFF00
Austria,2001,Europe & Central Asia,9.6,9.5,1.36,81.1,75.1,78.02682927,76.26932886,49.83627717,41.11582777,16.96785931,65.8,#FFFF00
Austria,2002,Europe & Central Asia,9.4,9.3,1.33,81.6,75.6,78.52682927,81.26031128,49.65562822,40.9460279,16.82231656,65.801,#FFFF00
Austria,2003,Europe & Central Asia,9.7,9.4,1.39,81.7,75.8,78.67804878,83.24472516,47.98682716,40.92177077,16.79805943,65.806,#FFFF00
Austria,2004,Europe & Central Asia,9.5,9.5,1.38,81.5,75.9,78.63170732,89.33569564,47.61540995,40.9460279,16.82231656,65.812,#FFFF00
Austria,2005,Europe & Central Asia,9.7,9.1,1.42,82.1,76.4,79.1804878,97.54481697,46.63647969,39.56337174,16.81018799,65.818,#FFFF00
Austria,2006,Europe & Central Asia,9.5,9.1,1.41,82.2,76.6,79.33170732,105.1755856,45.38390242,39.5755003,16.82231656,65.824,#FFFF00
Austria,2007,Europe & Central Asia,9.4,9,1.41,82.7,77.1,79.83170732,112.124675,43.55236002,39.30867192,16.7738023,65.829,#FFFF00
Austria,2008,Europe & Central Asia,9.2,9,1.38,82.8,77.3,79.98292683,119.2569828,40.99157994,39.29654336,16.76167374,65.835,#FFFF00
Austria,2009,Europe & Central Asia,9.3,9,1.41,83,77.6,80.23414634,129.6551516,39.37843685,38.45967253,16.66464524,65.841,#FFFF00
Austria,2010,Europe & Central Asia,9.1,9.3,1.39,82.9,77.4,80.08292683,136.57901,38.85705085,38.44240314,16.63653242,65.847,#FFFF00
Austria,2011,Europe & Central Asia,9.4,9.2,1.44,83.2,77.7,80.38292683,145.6928199,40.44311755,38.40599934,16.60012863,65.852,#FFFF00
Austria,2012,Europe & Central Asia,9.3,9.1,1.43,83.8,78.3,80.98292683,154.426039,40.17602506,34.81415865,16.53945564,65.858,#FFFF00
Austria,2013,Europe & Central Asia,9.4,9.4,1.44,83.6,78.4,80.93658537,160.5397387,39.93408277,38.34532636,16.44237887,65.864,#FFFF00
Ireland,1980,Europe & Central Asia,21.5,10,3.21,75.136,69.644,72.32302439,0,12.90836012,83.05995065,16.44650893,54.994,#FFFF00
Ireland,1981,Europe & Central Asia,21.7,9.8,3.21,75.39,69.844,72.54936585,0,14.13208792,83.13253012,16.08361155,55.333,#FFFF00
Ireland,1982,Europe & Central Asia,20.9,9.5,3.05,75.643,70.049,72.77778049,0,15.52477955,83.2051096,15.72071418,55.634,#FFFF00
Ireland,1983,Europe & Central Asia,20.3,9.3,2.94,75.89,70.255,73.00378049,0,16.64546256,83.13253012,15.35781681,55.794,#FFFF00
Ireland,1984,Europe & Central Asia,19.1,9.4,2.74,76.125,70.458,73.22239024,0,17.49903656,82.79866454,14.76266512,55.955,#FFFF00
Ireland,1985,Europe & Central Asia,18.1,9.1,2.58,76.35,70.658,73.43458537,0,18.99697929,82.68253738,15.1110466,56.115,#FFFF00
Ireland,1986,Europe & Central Asia,17.6,9.4,2.48,76.564,70.857,73.64090244,0.008488811,19.89211288,82.81318043,14.93685586,56.275,#FFFF00
Ireland,1987,Europe & Central Asia,17.4,9.5,2.44,76.776,71.061,73.84880488,0.042391059,21.21827948,82.65350559,14.61750617,56.426,#FFFF00
Ireland,1988,Europe & Central Asia,16.5,8.9,2.32,76.99,71.276,74.06331707,0.098241297,22.50938522,82.29060822,14.22557701,56.546,#FFFF00
